finn_id,title,url,location,city,dealer_name,is_dealer,region,price_cleaned,year_cleaned,mileage_cleaned,battery_capacity_cleaned,effect_cleaned,range_km_cleaned,months_to_eu_cleaned,owners_cleaned,has_condition_issue,has_warranty,trim_level,first_seen_date,last_seen_date,status,car_make,car_model
450329060,Nissan Leaf,https://www.finn.no/mobility/item/450329060,Kløfta ∙ Autorada AS,Kløfta,Autorada AS,1.0,Annet,89000.0,2018.0,150000.0,40.0,150.0,270.0,12.0,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
450107986,Nissan Leaf,https://www.finn.no/mobility/item/450107986,Ottestad ∙ AUTOLINKS AS,Ottestad,AUTOLINKS AS,1.0,Annet,134900.0,2019.0,52550.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449063272,Nissan Leaf,https://www.finn.no/mobility/item/449063272,Blomsterdalen ∙ Flesland Bil AS,Blomsterdalen,Flesland Bil AS,1.0,Vestland,29900.0,2013.0,110000.0,40.0,109.0,270.0,12.0,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449686133,Nissan Leaf,https://www.finn.no/mobility/item/449686133,Drammen ∙ Sulland Drammen,Drammen,Sulland Drammen,1.0,Oslo/Akershus,69900.0,2016.0,87525.0,30.0,109.0,270.0,7.633333333333334,1.0,0.0,1.0,Acenta,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
450307464,Nissan Leaf,https://www.finn.no/mobility/item/450307464,Isdalstø ∙ Vest Motor AS,Isdalstø,Vest Motor AS,1.0,Vestland,199000.0,2023.0,42130.0,40.0,150.0,278.0,12.0,1.0,0.0,1.0,N-Connecta,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448955948,Nissan Leaf,https://www.finn.no/mobility/item/448955948,Svelvik,Svelvik,,0.0,Annet,199990.0,2020.0,39950.0,62.0,215.0,385.0,23.23333333333333,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449684751,Nissan Leaf,https://www.finn.no/mobility/item/449684751,Korsvegen ∙ BERG AUTO NORSPORTS AS,Korsvegen,BERG AUTO NORSPORTS AS,1.0,Annet,19942.0,2012.0,133000.0,40.0,109.0,270.0,12.0,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449242369,Nissan Leaf,https://www.finn.no/mobility/item/449242369,Nesttun ∙ PARADIS BIL,Nesttun,PARADIS BIL,1.0,Vestland,53532.0,2015.0,81000.0,24.0,109.0,270.0,16.0,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447132728,Nissan Leaf,https://www.finn.no/mobility/item/447132728,Sandvika ∙ DRIVALIA LEASE NORGE AS,Sandvika,DRIVALIA LEASE NORGE AS,1.0,Annet,199000.0,2022.0,76000.0,62.0,217.0,385.0,-0.7,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449635410,Nissan Leaf,https://www.finn.no/mobility/item/449635410,Kristiansand S ∙ Hedin Automotive Kristiansand,Kristiansand S,Hedin Automotive Kristiansand,1.0,Sørlandet,169000.0,2021.0,81622.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448876389,Nissan Leaf,https://www.finn.no/mobility/item/448876389,Ellingsøy,Ellingsøy,,0.0,Annet,114532.0,2018.0,109211.0,40.0,150.0,270.0,23.2,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448880489,Nissan Leaf,https://www.finn.no/mobility/item/448880489,Bruvik,Bruvik,,0.0,Annet,13942.0,2012.0,160000.0,40.0,109.0,60.0,-18.7,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449555089,Nissan Leaf,https://www.finn.no/mobility/item/449555089,Lillestrøm ∙ Automotors AS,Lillestrøm,Automotors AS,1.0,Oslo/Akershus,99000.0,2018.0,149040.0,40.0,150.0,260.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
450004431,Nissan Leaf,https://www.finn.no/mobility/item/450004431,Hokksund ∙ BilYard AS,Hokksund,BilYard AS,1.0,Annet,49900.0,2015.0,131000.0,40.0,109.0,270.0,12.0,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449238926,Nissan Leaf,https://www.finn.no/mobility/item/449238926,Jevnaker,Jevnaker,,0.0,Annet,51942.0,2012.0,160000.0,62.0,109.0,270.0,2.933333333333333,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
450278046,Nissan Leaf,https://www.finn.no/mobility/item/450278046,Mo i Rana ∙ Ramseng Auto AS,Mo i Rana,Ramseng Auto AS,1.0,Annet,339000.0,2025.0,6000.0,59.0,214.0,396.0,12.0,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
446089693,Nissan Leaf,https://www.finn.no/mobility/item/446089693,Krokelvdalen,Krokelvdalen,,0.0,Annet,176532.0,2022.0,40000.0,40.0,150.0,270.0,2.1333333333333333,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449200014,Nissan Leaf,https://www.finn.no/mobility/item/449200014,Trondheim ∙ LADE ARENA AUTO AS,Trondheim,LADE ARENA AUTO AS,1.0,Trøndelag,239000.0,2022.0,27679.0,62.0,218.0,395.0,12.0,1.0,0.0,1.0,N-Connecta,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448811395,Nissan Leaf,https://www.finn.no/mobility/item/448811395,Lørenskog ∙ JuTo Bil AS,Lørenskog,JuTo Bil AS,1.0,Oslo/Akershus,74532.0,2019.0,218000.0,40.0,150.0,270.0,15.1,3.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449441976,Nissan Leaf,https://www.finn.no/mobility/item/449441976,Asker,Asker,,0.0,Oslo/Akershus,128000.0,2019.0,50000.0,40.0,150.0,270.0,12.0,1.0,0.0,0.0,Tekna,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449519457,Nissan Leaf,https://www.finn.no/mobility/item/449519457,Ålesund ∙ Auto 8-8 Ålesund AS,Ålesund,Auto 8-8 Ålesund AS,1.0,Annet,218900.0,2022.0,11500.0,39.0,149.0,278.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449995365,Nissan Leaf,https://www.finn.no/mobility/item/449995365,Kokstad ∙ Møller Bil Bruktbilsenter Bergen,Kokstad,Møller Bil Bruktbilsenter Bergen,1.0,Vestland,209900.0,2021.0,58100.0,62.0,215.0,385.0,21.966666666666665,1.0,0.0,1.0,Tekna,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449990407,Nissan Leaf,https://www.finn.no/mobility/item/449990407,Ågotnes,Ågotnes,,0.0,Annet,107532.0,2018.0,114000.0,40.0,150.0,270.0,8.033333333333333,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
450273719,Nissan Leaf,https://www.finn.no/mobility/item/450273719,Hokksund ∙ Hokksund Auto AS,Hokksund,Hokksund Auto AS,1.0,Annet,189000.0,2020.0,38595.0,62.0,218.0,385.0,12.0,1.0,0.0,1.0,N-Connecta,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449507121,Nissan Leaf,https://www.finn.no/mobility/item/449507121,Stjørdal ∙ Auto 8-8 Trio AS,Stjørdal,Auto 8-8 Trio AS,1.0,Trøndelag,189000.0,2022.0,53000.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448742416,Nissan Leaf,https://www.finn.no/mobility/item/448742416,Florvåg,Florvåg,,0.0,Annet,134532.0,2020.0,50500.0,40.0,150.0,270.0,24.6,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449984879,Nissan Leaf,https://www.finn.no/mobility/item/449984879,Ranheim ∙ Nardo Bil AS Jaguar Land Rover,Ranheim,Nardo Bil AS Jaguar Land Rover,1.0,Annet,169900.0,2019.0,30310.0,40.0,150.0,285.0,12.0,1.0,0.0,1.0,Tekna,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
437991303,Nissan Leaf,https://www.finn.no/mobility/item/437991303,Strandvik,Strandvik,,0.0,Annet,49532.0,2017.0,97000.0,30.0,109.0,270.0,12.033333333333331,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448725506,Nissan Leaf,https://www.finn.no/mobility/item/448725506,Ski ∙ AUTO 24/7 AS,Ski,AUTO 24/7 AS,1.0,Oslo/Akershus,139999.0,2020.0,74000.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Tekna,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
441887816,Nissan Leaf,https://www.finn.no/mobility/item/441887816,Drammen,Drammen,,0.0,Oslo/Akershus,131434.0,2019.0,71650.0,40.0,150.0,270.0,14.666666666666666,2.0,0.0,0.0,Tekna,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447098165,Nissan Leaf,https://www.finn.no/mobility/item/447098165,Førde,Førde,,0.0,Vestland,119900.0,2018.0,90400.0,40.0,150.0,270.0,22.7,2.0,0.0,1.0,Tekna,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449941428,Nissan Leaf,https://www.finn.no/mobility/item/449941428,Bergen,Bergen,,0.0,Vestland,134532.0,2019.0,99750.0,40.0,150.0,270.0,12.466666666666669,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448698658,Nissan Leaf,https://www.finn.no/mobility/item/448698658,Kristiansand S ∙ ELBILFORMIDLING AS,Kristiansand S,ELBILFORMIDLING AS,1.0,Sørlandet,59900.0,2017.0,121900.0,30.0,109.0,250.0,11.433333333333334,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449924579,Nissan Leaf,https://www.finn.no/mobility/item/449924579,Heimdal ∙ ARM Bil AS,Heimdal,ARM Bil AS,1.0,Annet,189000.0,2022.0,18026.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449088162,Nissan Leaf,https://www.finn.no/mobility/item/449088162,Orkanger,Orkanger,,0.0,Annet,99532.0,2020.0,142800.0,40.0,150.0,270.0,24.666666666666668,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
342913155,Nissan Leaf,https://www.finn.no/mobility/item/342913155,Vennesla,Vennesla,,0.0,Annet,169900.0,2022.0,37300.0,39.0,150.0,270.0,22.366666666666667,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449878222,Nissan Leaf,https://www.finn.no/mobility/item/449878222,Flateby ∙ A&N AUTO AS,Flateby,A&N AUTO AS,1.0,Annet,86900.0,2018.0,160800.0,40.0,150.0,270.0,24.2,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448689452,Nissan Leaf,https://www.finn.no/mobility/item/448689452,Grimstad ∙ Grimstad Bil AS,Grimstad,Grimstad Bil AS,1.0,Sørlandet,109000.0,2019.0,162300.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449065999,Nissan Leaf,https://www.finn.no/mobility/item/449065999,Sæbøvågen,Sæbøvågen,,0.0,Annet,104532.0,2018.0,114000.0,40.0,150.0,270.0,7.0,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449849487,Nissan Leaf,https://www.finn.no/mobility/item/449849487,Gardermoen ∙ Resale AS,Gardermoen,Resale AS,1.0,Annet,55000.0,2016.0,170000.0,40.0,109.0,270.0,12.0,2.0,0.0,0.0,Tekna,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448679649,Nissan Leaf,https://www.finn.no/mobility/item/448679649,Arendal ∙ Z-AUTO AS,Arendal,Z-AUTO AS,1.0,Sørlandet,39900.0,2013.0,92215.0,40.0,33.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448527763,Nissan Leaf,https://www.finn.no/mobility/item/448527763,Kristiansand S ∙ ELBILFORMIDLING AS,Kristiansand S,ELBILFORMIDLING AS,1.0,Sørlandet,114900.0,2018.0,115700.0,40.0,150.0,270.0,7.733333333333333,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448523921,Nissan Leaf,https://www.finn.no/mobility/item/448523921,Trondheim ∙ tm bil,Trondheim,tm bil,1.0,Trøndelag,144900.0,2020.0,75270.0,40.0,150.0,270.0,23.7,1.0,0.0,1.0,N-Connecta,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448394774,Nissan Leaf,https://www.finn.no/mobility/item/448394774,Stjørdal ∙ Aage Vold Autosalg AS,Stjørdal,Aage Vold Autosalg AS,1.0,Trøndelag,169000.0,2021.0,36600.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449825613,Nissan Leaf,https://www.finn.no/mobility/item/449825613,Førde ∙ Motorarena AS,Førde,Motorarena AS,1.0,Vestland,189000.0,2021.0,29000.0,40.0,150.0,270.0,12.0,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448648896,Nissan Leaf,https://www.finn.no/mobility/item/448648896,Vøyenenga ∙ Naka Autosport AS,Vøyenenga,Naka Autosport AS,1.0,Annet,29000.0,2013.0,168409.0,40.0,109.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447813871,Nissan Leaf,https://www.finn.no/mobility/item/447813871,Froland ∙ BILBUTIKKEN FROLAND AS,Froland,BILBUTIKKEN FROLAND AS,1.0,Annet,209900.0,2021.0,55000.0,62.0,218.0,385.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448652411,Nissan Leaf,https://www.finn.no/mobility/item/448652411,Sofiemyr ∙ Hasa Bil AS,Sofiemyr,Hasa Bil AS,1.0,Annet,73000.0,2015.0,61000.0,30.0,109.0,150.0,21.266666666666666,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447379376,Nissan Leaf,https://www.finn.no/mobility/item/447379376,Lørenskog ∙ FURUSET CAR SENTER & PREMIUM BIL,Lørenskog,FURUSET CAR SENTER & PREMIUM BIL,1.0,Oslo/Akershus,185000.0,2020.0,57500.0,62.0,215.0,385.0,23.33333333333333,1.0,0.0,1.0,Tekna,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447647058,Nissan Leaf,https://www.finn.no/mobility/item/447647058,Mandal ∙ RO AUTO AS,Mandal,RO AUTO AS,1.0,Annet,144900.0,2020.0,87000.0,40.0,150.0,270.0,12.0,2.0,0.0,0.0,Tekna,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447597715,Nissan Leaf,https://www.finn.no/mobility/item/447597715,Drammen ∙ SCANDINANO AUTOTRADE AS,Drammen,SCANDINANO AUTOTRADE AS,1.0,Oslo/Akershus,24942.0,2013.0,133000.0,40.0,109.0,270.0,18.566666666666663,3.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447510114,Nissan Leaf,https://www.finn.no/mobility/item/447510114,Ask,Ask,,0.0,Annet,49532.0,2015.0,119000.0,24.0,109.0,270.0,19.166666666666668,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
435137515,Nissan Leaf,https://www.finn.no/mobility/item/435137515,Mandal,Mandal,,0.0,Annet,38434.0,2015.0,187000.0,24.0,109.0,135.0,8.4,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447550976,Nissan Leaf,https://www.finn.no/mobility/item/447550976,Søgne ∙ Panther Auto AS,Søgne,Panther Auto AS,1.0,Annet,149900.0,2022.0,67000.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,N-Connecta,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447548734,Nissan Leaf,https://www.finn.no/mobility/item/447548734,Flaktveit,Flaktveit,,0.0,Annet,149532.0,2018.0,89500.0,40.0,150.0,270.0,-1.0666666666666669,1.0,0.0,0.0,Tekna,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447591355,Nissan Leaf,https://www.finn.no/mobility/item/447591355,Lillestrøm ∙ HANEBORG AUTO AS,Lillestrøm,HANEBORG AUTO AS,1.0,Oslo/Akershus,238800.0,2022.0,39900.0,62.0,218.0,385.0,12.0,1.0,0.0,1.0,Tekna,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447538039,Nissan Leaf,https://www.finn.no/mobility/item/447538039,Ålesund ∙ Auto 8-8 Ålesund AS,Ålesund,Auto 8-8 Ålesund AS,1.0,Annet,189000.0,2022.0,36500.0,39.0,150.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447536248,Nissan Leaf,https://www.finn.no/mobility/item/447536248,Kokstad ∙ AutoSale AS,Kokstad,AutoSale AS,1.0,Vestland,189900.0,2020.0,70000.0,40.0,218.0,385.0,12.0,1.0,0.0,1.0,Tekna,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447530094,Nissan Leaf,https://www.finn.no/mobility/item/447530094,Fyllingsdalen ∙ AutoSwap AS,Fyllingsdalen,AutoSwap AS,1.0,Vestland,139800.0,2018.0,77400.0,40.0,150.0,270.0,12.0,1.0,0.0,0.0,Tekna,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448394611,Nissan Leaf,https://www.finn.no/mobility/item/448394611,Stjørdal ∙ Aage Vold Autosalg AS,Stjørdal,Aage Vold Autosalg AS,1.0,Trøndelag,169000.0,2021.0,27900.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447516896,Nissan Leaf,https://www.finn.no/mobility/item/447516896,Kongsvinger ∙ Mobile Kongsvinger,Kongsvinger,Mobile Kongsvinger,1.0,Annet,148900.0,2020.0,152354.0,62.0,215.0,385.0,22.5,1.0,0.0,1.0,N-Connecta,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
381753524,Nissan Leaf,https://www.finn.no/mobility/item/381753524,Sandsli,Sandsli,,0.0,Annet,154350.0,2020.0,54000.0,40.0,150.0,270.0,20.666666666666668,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448394494,Nissan Leaf,https://www.finn.no/mobility/item/448394494,Stjørdal ∙ Aage Vold Autosalg AS,Stjørdal,Aage Vold Autosalg AS,1.0,Trøndelag,169000.0,2021.0,38700.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447625689,Nissan Leaf,https://www.finn.no/mobility/item/447625689,Overhalla ∙ Overhalla Speed Auto,Overhalla,Overhalla Speed Auto,1.0,Annet,99932.0,2019.0,120800.0,40.0,150.0,270.0,23.4,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447480928,Nissan Leaf,https://www.finn.no/mobility/item/447480928,Krokstadelva ∙ DAYTONA BILSENTER AS,Krokstadelva,DAYTONA BILSENTER AS,1.0,Annet,55900.0,2015.0,87000.0,24.0,109.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448375483,Nissan Leaf,https://www.finn.no/mobility/item/448375483,Steinkjer ∙ Auto Fire AS,Steinkjer,Auto Fire AS,1.0,Annet,129900.0,2018.0,86300.0,40.0,150.0,270.0,12.0,2.0,0.0,1.0,Tekna,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447436711,Nissan Leaf,https://www.finn.no/mobility/item/447436711,Sofiemyr ∙ BILVERDEN1 AS,Sofiemyr,BILVERDEN1 AS,1.0,Annet,55000.0,2015.0,112000.0,24.0,109.0,150.0,13.5,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448284588,Nissan Leaf,https://www.finn.no/mobility/item/448284588,Kvål ∙ DAYTONA AUTO AS,Kvål,DAYTONA AUTO AS,1.0,Annet,109900.0,2018.0,112000.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447416201,Nissan Leaf,https://www.finn.no/mobility/item/447416201,Levanger ∙ BILHJØRNET AS,Levanger,BILHJØRNET AS,1.0,Annet,109000.0,2019.0,151000.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447369201,Nissan Leaf,https://www.finn.no/mobility/item/447369201,Skedsmokorset ∙ AUTOMOTIVE AS,Skedsmokorset,AUTOMOTIVE AS,1.0,Annet,39900.0,2014.0,108000.0,40.0,109.0,270.0,12.0,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448232378,Nissan Leaf,https://www.finn.no/mobility/item/448232378,Steinkjer ∙ Steinkjer Bil AS,Steinkjer,Steinkjer Bil AS,1.0,Annet,139000.0,2019.0,79000.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,N-Connecta,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448219165,Nissan Leaf,https://www.finn.no/mobility/item/448219165,Furnes ∙ BILPORTALEN AS,Furnes,BILPORTALEN AS,1.0,Annet,65000.0,2015.0,74500.0,40.0,109.0,270.0,12.0,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448195567,Nissan Leaf,https://www.finn.no/mobility/item/448195567,Drammen ∙ RSA BIL Drammen,Drammen,RSA BIL Drammen,1.0,Oslo/Akershus,199000.0,2022.0,32541.0,39.0,150.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447272810,Nissan Leaf,https://www.finn.no/mobility/item/447272810,Nesttun ∙ Bergen Bilsjef AS,Nesttun,Bergen Bilsjef AS,1.0,Vestland,34942.0,2014.0,149329.0,24.0,109.0,270.0,8.033333333333333,2.0,0.0,0.0,Tekna,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448179976,Nissan Leaf,https://www.finn.no/mobility/item/448179976,Stjørdal ∙ Kristoffersen Bil AS,Stjørdal,Kristoffersen Bil AS,1.0,Trøndelag,159900.0,2019.0,25600.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447255424,Nissan Leaf,https://www.finn.no/mobility/item/447255424,Elverum ∙ Mobile Elverum AS,Elverum,Mobile Elverum AS,1.0,Annet,179000.0,2020.0,87261.0,62.0,215.0,385.0,6.633333333333334,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447252194,Nissan Leaf,https://www.finn.no/mobility/item/447252194,Kristiansand S ∙ RSA BIL Kristiansand,Kristiansand S,RSA BIL Kristiansand,1.0,Sørlandet,157000.0,2020.0,81500.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Tekna,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448062942,Nissan Leaf,https://www.finn.no/mobility/item/448062942,Roa ∙ Hadeland Bil AS,Roa,Hadeland Bil AS,1.0,Annet,41942.0,2014.0,79000.0,40.0,33.0,270.0,12.0,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447250743,Nissan Leaf,https://www.finn.no/mobility/item/447250743,Eide ∙ Auto 8-8 Sildnes & Halaas AS Avd Salg Eide,Eide,Auto 8-8 Sildnes & Halaas AS Avd Salg Eide,1.0,Annet,169000.0,2021.0,65000.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448047046,Nissan Leaf,https://www.finn.no/mobility/item/448047046,Vinterbro,Vinterbro,,0.0,Annet,129532.0,2019.0,143500.0,40.0,150.0,270.0,13.1,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448050477,Nissan Leaf,https://www.finn.no/mobility/item/448050477,Eidsvåg i Åsane ∙ Åsane Bil AS,Eidsvåg i Åsane,Åsane Bil AS,1.0,Annet,51942.0,2016.0,102000.0,160.0,109.0,149.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447217421,Nissan Leaf,https://www.finn.no/mobility/item/447217421,Kristiansand S ∙ Gumpens Auto Vest AS,Kristiansand S,Gumpens Auto Vest AS,1.0,Sørlandet,179000.0,2020.0,83775.0,62.0,215.0,385.0,23.5,1.0,0.0,1.0,Tekna,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448036635,Nissan Leaf,https://www.finn.no/mobility/item/448036635,Trondheim ∙ Okkenhaug Krogstad AS,Trondheim,Okkenhaug Krogstad AS,1.0,Trøndelag,119900.0,2018.0,92700.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447198450,Nissan Leaf,https://www.finn.no/mobility/item/447198450,Trondheim ∙ Trøndelag Bil AS,Trondheim,Trøndelag Bil AS,1.0,Trøndelag,159900.0,2021.0,46000.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Acenta,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447187811,Nissan Leaf,https://www.finn.no/mobility/item/447187811,Kristiansand S ∙ Gumpens Auto Vest AS,Kristiansand S,Gumpens Auto Vest AS,1.0,Sørlandet,199000.0,2022.0,52179.0,39.0,150.0,270.0,1.1333333333333333,1.0,0.0,1.0,Tekna,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
439700864,Nissan Leaf,https://www.finn.no/mobility/item/439700864,Arendal,Arendal,,0.0,Sørlandet,199000.0,2021.0,60237.0,62.0,215.0,385.0,5.666666666666667,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
440082120,Nissan Leaf,https://www.finn.no/mobility/item/440082120,"Gardermoen ∙ Birger N. Haug, Hovinmovegen 6, 2060 Gardermoen",Gardermoen,"Birger N. Haug, Hovinmovegen 6, 2060 Gardermoen",1.0,Annet,244990.0,2024.0,30333.0,39.0,150.0,278.0,25.6,1.0,0.0,1.0,N-Connecta,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447144833,Nissan Leaf,https://www.finn.no/mobility/item/447144833,Nesttun ∙ Anto Bil AS,Nesttun,Anto Bil AS,1.0,Vestland,19000.0,2013.0,150000.0,24.0,109.0,270.0,-3.1333333333333333,4.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
