finn_id,title,url,location,city,dealer_name,is_dealer,region,price_cleaned,year_cleaned,mileage_cleaned,battery_capacity_cleaned,effect_cleaned,range_km_cleaned,months_to_eu_cleaned,owners_cleaned,has_condition_issue,has_warranty,trim_level,first_seen_date
448115893,Nissan Leaf,https://www.finn.no/mobility/item/448115893,Oslo ∙ A AUTO AS,Oslo,A AUTO AS,1,Oslo/Akershus,94990.0,2018,151000.0,40.0,150.0,270.0,12.0,1.0,0,0.0,Ukjent,2026-03-03
447754681,Nissan Leaf,https://www.finn.no/mobility/item/447754681,Oslo,Oslo,,0,Oslo/Akershus,79532.0,2018,203669.0,40.0,150.0,270.0,19.366666666666667,1.0,0,0.0,Ukjent,2026-03-03
447680388,Nissan Leaf,https://www.finn.no/mobility/item/447680388,Oslo ∙ Bruktbil Senteret AS,Oslo,Bruktbil Senteret AS,1,Oslo/Akershus,38942.0,2014,173000.0,24.0,109.0,160.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
447348827,Nissan Leaf,https://www.finn.no/mobility/item/447348827,Oslo ∙ RSA BIL Oslo,Oslo,RSA BIL Oslo,1,Oslo/Akershus,214900.0,2022,43508.0,62.0,217.0,385.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
436036800,Nissan Leaf,https://www.finn.no/mobility/item/436036800,Tolvsrød,Tolvsrød,,0,Vestfold/Telemark,179000.0,2021,43000.0,62.0,215.0,385.0,12.566666666666666,4.0,0,0.0,Ukjent,2026-03-03
447134279,Nissan Leaf,https://www.finn.no/mobility/item/447134279,Revetal ∙ Ramnes Bil AS,Revetal,Ramnes Bil AS,1,Vestfold/Telemark,139532.0,2022,50500.0,40.0,150.0,270.0,22.166666666666668,2.0,0,0.0,Ukjent,2026-03-03
447109187,Nissan Leaf,https://www.finn.no/mobility/item/447109187,Oslo ∙ Oslo Bilsenter AS,Oslo,Oslo Bilsenter AS,1,Oslo/Akershus,178000.0,2021,80000.0,62.0,218.0,385.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
445444718,Nissan Leaf,https://www.finn.no/mobility/item/445444718,Larvik,Larvik,,0,Vestfold/Telemark,28942.0,2013,89206.0,24.0,109.0,270.0,16.4,7.0,0,0.0,Ukjent,2026-03-03
446183506,Nissan Leaf,https://www.finn.no/mobility/item/446183506,Oslo ∙ AUTOLUX BILSENTER AS,Oslo,AUTOLUX BILSENTER AS,1,Oslo/Akershus,25000.0,2013,77700.0,40.0,109.0,270.0,6.766666666666667,2.0,0,0.0,Ukjent,2026-03-03
445249859,Nissan Leaf,https://www.finn.no/mobility/item/445249859,Sem ∙ Mobile Jarlsberg AS,Sem,Mobile Jarlsberg AS,1,Vestfold/Telemark,209000.0,2022,40368.0,39.0,150.0,278.0,9.333333333333334,2.0,0,1.0,Ukjent,2026-03-03
445214337,Nissan Leaf,https://www.finn.no/mobility/item/445214337,Sem ∙ Mobile Jarlsberg AS,Sem,Mobile Jarlsberg AS,1,Vestfold/Telemark,209000.0,2022,43997.0,39.0,150.0,278.0,9.233333333333333,2.0,0,1.0,Ukjent,2026-03-03
445131951,Nissan Leaf,https://www.finn.no/mobility/item/445131951,Oslo ∙ Oslo Varebil Spesialisten AS,Oslo,Oslo Varebil Spesialisten AS,1,Oslo/Akershus,39500.0,2014,90455.0,40.0,109.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
444946803,Nissan Leaf,https://www.finn.no/mobility/item/444946803,Oslo ∙ Bilforhandler1 AS,Oslo,Bilforhandler1 AS,1,Oslo/Akershus,165900.0,2019,95070.0,40.0,218.0,385.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
443671911,Nissan Leaf,https://www.finn.no/mobility/item/443671911,Oslo ∙ Mobile Skøyen AS,Oslo,Mobile Skøyen AS,1,Oslo/Akershus,173800.0,2022,25386.0,39.0,150.0,285.0,9.233333333333333,2.0,0,1.0,Ukjent,2026-03-03
441264291,Nissan Leaf,https://www.finn.no/mobility/item/441264291,Oslo ∙ BROEN BIL AS,Oslo,BROEN BIL AS,1,Oslo/Akershus,63900.0,2013,37000.0,24.0,109.0,150.0,15.733333333333333,1.0,0,0.0,Ukjent,2026-03-03
442231120,Nissan Leaf,https://www.finn.no/mobility/item/442231120,Sandefjord ∙ Finstad Bil AS,Sandefjord,Finstad Bil AS,1,Vestfold/Telemark,139000.0,2020,105279.0,40.0,150.0,270.0,12.0,1.0,0,1.0,Ukjent,2026-03-03
441973198,Nissan Leaf,https://www.finn.no/mobility/item/441973198,Tønsberg ∙ Autospesialisten Tønsberg AS,Tønsberg,Autospesialisten Tønsberg AS,1,Vestfold/Telemark,159000.0,2020,59500.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
441717379,Nissan Leaf,https://www.finn.no/mobility/item/441717379,Holmestrand ∙ NORDIC BIL AS,Holmestrand,NORDIC BIL AS,1,Vestfold/Telemark,119900.0,2018,69000.0,40.0,150.0,270.0,12.0,1.0,0,1.0,Ukjent,2026-03-03
440377288,Nissan Leaf,https://www.finn.no/mobility/item/440377288,Oslo ∙ Oslo Varebil Spesialisten AS,Oslo,Oslo Varebil Spesialisten AS,1,Oslo/Akershus,37000.0,2014,223000.0,40.0,109.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
437981303,Nissan Leaf,https://www.finn.no/mobility/item/437981303,Sandefjord ∙ Øyans Bil Sandefjord AS,Sandefjord,Øyans Bil Sandefjord AS,1,Vestfold/Telemark,199900.0,2022,60000.0,59.0,217.0,385.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
452694919,Nissan Leaf,https://www.finn.no/mobility/item/452694919,Oslo,Oslo,,0,Oslo/Akershus,79532.0,2017,86000.0,30.0,109.0,190.0,13.866666666666667,3.0,0,0.0,Ukjent,2026-03-03
450382567,Nissan Leaf,https://www.finn.no/mobility/item/450382567,Oslo,Oslo,,0,Oslo/Akershus,210000.0,2023,70393.0,59.0,218.0,385.0,21.933333333333334,1.0,0,1.0,Ukjent,2026-03-03
453299471,Nissan Leaf,https://www.finn.no/mobility/item/453299471,Oslo,Oslo,,0,Oslo/Akershus,133532.0,2018,80523.0,40.0,150.0,270.0,24.166666666666668,2.0,0,0.0,Ukjent,2026-03-03
453270701,Nissan Leaf,https://www.finn.no/mobility/item/453270701,Oslo,Oslo,,0,Oslo/Akershus,79000.0,2017,79500.0,30.0,109.0,250.0,14.066666666666666,1.0,0,0.0,Ukjent,2026-03-03
308692366,Nissan Leaf,https://www.finn.no/mobility/item/308692366,Oslo,Oslo,,0,Oslo/Akershus,138000.0,2019,45265.0,40.0,150.0,270.0,18.0,2.0,0,0.0,Ukjent,2026-03-03
453090718,Nissan Leaf,https://www.finn.no/mobility/item/453090718,Sandefjord,Sandefjord,,0,Vestfold/Telemark,124532.0,2018,77145.0,40.0,150.0,250.0,23.633333333333333,1.0,0,0.0,Ukjent,2026-03-03
450996044,Nissan Leaf,https://www.finn.no/mobility/item/450996044,Sandefjord ∙ GreenDrive,Sandefjord,GreenDrive,1,Vestfold/Telemark,69000.0,2016,96400.0,30.0,109.0,250.0,21.23333333333333,2.0,0,0.0,Ukjent,2026-03-03
451046761,Nissan Leaf,https://www.finn.no/mobility/item/451046761,Oslo,Oslo,,0,Oslo/Akershus,99532.0,2018,86000.0,40.0,150.0,270.0,7.0,1.0,0,0.0,Ukjent,2026-03-03
433308570,Nissan Leaf,https://www.finn.no/mobility/item/433308570,Oslo ∙ DRIVEMAC AS,Oslo,DRIVEMAC AS,1,Oslo/Akershus,139990.0,2019,54800.0,40.0,150.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
424551740,Nissan Leaf,https://www.finn.no/mobility/item/424551740,Oslo ∙ Oslo Varebil Spesialisten AS,Oslo,Oslo Varebil Spesialisten AS,1,Oslo/Akershus,49000.0,2014,104000.0,40.0,109.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
453445416,Nissan Leaf,https://www.finn.no/mobility/item/453445416,Sandnes ∙ Ålgårds Auto AS,Sandnes,Ålgårds Auto AS,1,Rogaland,209000.0,2023,25000.0,39.0,150.0,278.0,20.166666666666668,2.0,0,1.0,Ukjent,2026-03-03
453110097,Nissan Leaf,https://www.finn.no/mobility/item/453110097,Tananger,Tananger,,0,Rogaland,124532.0,2019,93600.0,40.0,150.0,270.0,15.666666666666666,2.0,0,0.0,Ukjent,2026-03-03
452692153,Nissan Leaf,https://www.finn.no/mobility/item/452692153,Kleppe,Kleppe,,0,Rogaland,34532.0,2015,191600.0,24.0,109.0,270.0,16.633333333333333,1.0,0,0.0,Ukjent,2026-03-03
453414947,Nissan Leaf,https://www.finn.no/mobility/item/453414947,Sandnes ∙ SANDNES BRUKTBIL AS,Sandnes,SANDNES BRUKTBIL AS,1,Rogaland,119000.0,2018,87000.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
453403294,Nissan Leaf,https://www.finn.no/mobility/item/453403294,Sandnes ∙ CARSTORE STAVANGER,Sandnes,CARSTORE STAVANGER,1,Rogaland,129900.0,2018,76000.0,40.0,150.0,270.0,23.266666666666666,2.0,0,1.0,Ukjent,2026-03-03
453358218,Nissan Leaf,https://www.finn.no/mobility/item/453358218,Stavanger,Stavanger,,0,Rogaland,50942.0,2013,101600.0,40.0,109.0,138.0,14.066666666666666,2.0,0,0.0,Ukjent,2026-03-03
453311824,Nissan Leaf,https://www.finn.no/mobility/item/453311824,Ålgård,Ålgård,,0,Rogaland,21942.0,2013,187402.0,40.0,109.0,270.0,12.033333333333331,1.0,0,0.0,Ukjent,2026-03-03
453232543,Nissan Leaf,https://www.finn.no/mobility/item/453232543,Randaberg,Randaberg,,0,Rogaland,38995.0,2014,108000.0,40.0,109.0,270.0,12.233333333333333,5.0,0,0.0,Ukjent,2026-03-03
452987687,Nissan Leaf,https://www.finn.no/mobility/item/452987687,Bryne ∙ ROGALAND BRUKTBIL,Bryne,ROGALAND BRUKTBIL,1,Rogaland,21942.0,2013,154475.0,40.0,109.0,100.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
452943374,Nissan Leaf,https://www.finn.no/mobility/item/452943374,Haugesund,Haugesund,,0,Rogaland,61532.0,2015,97000.0,24.0,109.0,150.0,24.133333333333333,2.0,0,0.0,Ukjent,2026-03-03
452869681,Nissan Leaf,https://www.finn.no/mobility/item/452869681,Sandnes ∙ LOYAL AUTO AS,Sandnes,LOYAL AUTO AS,1,Rogaland,59000.0,2017,130000.0,40.0,109.0,200.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
452803254,Nissan Leaf,https://www.finn.no/mobility/item/452803254,Haugesund ∙ Bilsenteret Haugesund AS,Haugesund,Bilsenteret Haugesund AS,1,Rogaland,149000.0,2019,57000.0,40.0,150.0,275.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
394784681,Nissan Leaf,https://www.finn.no/mobility/item/394784681,Stavanger ∙ MOTRUM AS,Stavanger,MOTRUM AS,1,Rogaland,59000.0,2013,120000.0,40.0,33.0,100.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
452750335,Nissan Leaf,https://www.finn.no/mobility/item/452750335,Stavanger ∙ RS AUTO AS,Stavanger,RS AUTO AS,1,Rogaland,18942.0,2014,101000.0,24.0,109.0,270.0,-0.2,3.0,0,0.0,Ukjent,2026-03-03
452749952,Nissan Leaf,https://www.finn.no/mobility/item/452749952,Stavanger ∙ RS AUTO AS,Stavanger,RS AUTO AS,1,Rogaland,43000.0,2018,185000.0,40.0,150.0,270.0,0.9,1.0,0,0.0,Ukjent,2026-03-03
452696171,Nissan Leaf,https://www.finn.no/mobility/item/452696171,Sandnes ∙ Broom Bil AS,Sandnes,Broom Bil AS,1,Rogaland,69800.0,2017,103200.0,30.0,109.0,180.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
452577174,Nissan Leaf,https://www.finn.no/mobility/item/452577174,Stavanger,Stavanger,,0,Rogaland,94999.0,2018,112800.0,40.0,150.0,270.0,6.3,2.0,0,0.0,Ukjent,2026-03-03
452599322,Nissan Leaf,https://www.finn.no/mobility/item/452599322,Haugesund ∙ BIL-KOMPANIET HAUGESUND AS,Haugesund,BIL-KOMPANIET HAUGESUND AS,1,Rogaland,129900.0,2019,91940.0,40.0,150.0,270.0,12.0,1.0,0,1.0,Ukjent,2026-03-03
452575568,Nissan Leaf,https://www.finn.no/mobility/item/452575568,Sandnes ∙ Ålgårds Auto AS,Sandnes,Ålgårds Auto AS,1,Rogaland,159000.0,2020,47500.0,40.0,150.0,270.0,-0.0333333333333333,2.0,0,1.0,Ukjent,2026-03-03
452503389,Nissan Leaf,https://www.finn.no/mobility/item/452503389,Sandnes ∙ dahl auto,Sandnes,dahl auto,1,Rogaland,147000.0,2021,63500.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
452441357,Nissan Leaf,https://www.finn.no/mobility/item/452441357,Hundvåg,Hundvåg,,0,Rogaland,59532.0,2015,75000.0,40.0,109.0,270.0,23.166666666666668,2.0,0,0.0,Ukjent,2026-03-03
452413666,Nissan Leaf,https://www.finn.no/mobility/item/452413666,Sandnes ∙ MACK AUTO AS,Sandnes,MACK AUTO AS,1,Rogaland,119000.0,2018,99600.0,40.0,150.0,270.0,12.0,1.0,0,1.0,Ukjent,2026-03-03
415626748,Nissan Leaf,https://www.finn.no/mobility/item/415626748,Sirevåg,Sirevåg,,0,Rogaland,134434.0,2020,102000.0,40.0,150.0,220.0,3.066666666666667,1.0,0,0.0,Ukjent,2026-03-03
452383261,Nissan Leaf,https://www.finn.no/mobility/item/452383261,Hjelmeland ∙ Car4Sale AS,Hjelmeland,Car4Sale AS,1,Rogaland,79990.0,2019,184000.0,40.0,150.0,270.0,12.0,1.0,0,1.0,Ukjent,2026-03-03
452257524,Nissan Leaf,https://www.finn.no/mobility/item/452257524,Stavanger,Stavanger,,0,Rogaland,69900.0,2015,61361.0,24.0,109.0,150.0,9.966666666666669,2.0,0,0.0,Ukjent,2026-03-03
452204780,Nissan Leaf,https://www.finn.no/mobility/item/452204780,Finnøy,Finnøy,,0,Rogaland,26942.0,2012,116252.0,24.0,109.0,270.0,21.6,2.0,0,0.0,Ukjent,2026-03-03
452087536,Nissan Leaf,https://www.finn.no/mobility/item/452087536,Nærbø,Nærbø,,0,Rogaland,59532.0,2017,175000.0,30.0,109.0,250.0,19.166666666666668,1.0,0,0.0,Ukjent,2026-03-03
452086099,Nissan Leaf,https://www.finn.no/mobility/item/452086099,Stavanger ∙ UNIBIL AS avd. Stavanger,Stavanger,UNIBIL AS avd. Stavanger,1,Rogaland,209000.0,2021,46800.0,40.0,218.0,385.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
452079606,Nissan Leaf,https://www.finn.no/mobility/item/452079606,Stavanger ∙ UNIBIL AS avd. Stavanger,Stavanger,UNIBIL AS avd. Stavanger,1,Rogaland,35000.0,2014,164000.0,40.0,33.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
452046194,Nissan Leaf,https://www.finn.no/mobility/item/452046194,Sandnes ∙ dahl auto,Sandnes,dahl auto,1,Rogaland,49000.0,2013,59000.0,24.0,109.0,160.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
452021209,Nissan Leaf,https://www.finn.no/mobility/item/452021209,Kopervik ∙ N-Auto,Kopervik,N-Auto,1,Rogaland,115900.0,2018,132000.0,40.0,150.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
447114835,Nissan Leaf,https://www.finn.no/mobility/item/447114835,Hundvåg,Hundvåg,,0,Rogaland,38442.0,2013,92000.0,24.0,109.0,270.0,8.933333333333334,5.0,0,0.0,Ukjent,2026-03-03
441485000,Nissan Leaf,https://www.finn.no/mobility/item/441485000,Sola ∙ Messel Auto,Sola,Messel Auto,1,Rogaland,59000.0,2012,42500.0,24.0,109.0,160.0,16.233333333333334,1.0,0,1.0,Ukjent,2026-03-03
449801341,Nissan Leaf,https://www.finn.no/mobility/item/449801341,Hafrsfjord,Hafrsfjord,,0,Rogaland,22942.0,2013,98000.0,40.0,109.0,270.0,12.933333333333334,4.0,0,0.0,Ukjent,2026-03-03
451951259,Nissan Leaf,https://www.finn.no/mobility/item/451951259,Skudeneshavn ∙ Syreveien Auto Bilsalg AS,Skudeneshavn,Syreveien Auto Bilsalg AS,1,Rogaland,129900.0,2019,117000.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
451951026,Nissan Leaf,https://www.finn.no/mobility/item/451951026,Sandnes ∙ Auto V AS,Sandnes,Auto V AS,1,Rogaland,139900.0,2020,93800.0,40.0,150.0,270.0,12.0,1.0,0,1.0,Ukjent,2026-03-03
451919768,Nissan Leaf,https://www.finn.no/mobility/item/451919768,Sandnes ∙ SANDNES BRUKTBIL AS,Sandnes,SANDNES BRUKTBIL AS,1,Rogaland,109000.0,2018,91900.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
451870560,Nissan Leaf,https://www.finn.no/mobility/item/451870560,Sandnes ∙ Rogaland Bilformidling AS,Sandnes,Rogaland Bilformidling AS,1,Rogaland,199000.0,2023,43800.0,40.0,150.0,278.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
450965957,Nissan Leaf,https://www.finn.no/mobility/item/450965957,Egersund,Egersund,,0,Rogaland,133532.0,2018,79000.0,40.0,150.0,270.0,6.0,2.0,0,0.0,Ukjent,2026-03-03
451816585,Nissan Leaf,https://www.finn.no/mobility/item/451816585,Sandnes ∙ ELBILHALLEN AS,Sandnes,ELBILHALLEN AS,1,Rogaland,69000.0,2015,78700.0,24.0,109.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
451760106,Nissan Leaf,https://www.finn.no/mobility/item/451760106,Stavanger ∙ Envy Auto AS,Stavanger,Envy Auto AS,1,Rogaland,119000.0,2018,111600.0,40.0,150.0,270.0,12.0,1.0,0,1.0,Ukjent,2026-03-03
451718813,Nissan Leaf,https://www.finn.no/mobility/item/451718813,Sandnes ∙ MK Auto,Sandnes,MK Auto,1,Rogaland,69900.0,2016,106880.0,30.0,109.0,250.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
451550613,Nissan Leaf,https://www.finn.no/mobility/item/451550613,Sandnes ∙ Broom Bil AS,Sandnes,Broom Bil AS,1,Rogaland,159800.0,2020,29300.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
451332988,Nissan Leaf,https://www.finn.no/mobility/item/451332988,Stavanger ∙ Stavanger Autosalg AS,Stavanger,Stavanger Autosalg AS,1,Rogaland,119000.0,2019,115400.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
451247803,Nissan Leaf,https://www.finn.no/mobility/item/451247803,Sandnes ∙ dahl auto,Sandnes,dahl auto,1,Rogaland,59000.0,2015,79500.0,24.0,150.0,150.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
451234166,Nissan Leaf,https://www.finn.no/mobility/item/451234166,Sandnes,Sandnes,,0,Rogaland,125000.0,2019,91000.0,40.0,150.0,270.0,23.433333333333334,2.0,0,0.0,Ukjent,2026-03-03
451169693,Nissan Leaf,https://www.finn.no/mobility/item/451169693,Stavanger,Stavanger,,0,Rogaland,148432.0,2018,61778.0,40.0,150.0,270.0,7.866666666666666,2.0,0,0.0,Ukjent,2026-03-03
450702372,Nissan Leaf,https://www.finn.no/mobility/item/450702372,Orre ∙ Bilgarden AS,Orre,Bilgarden AS,1,Rogaland,62532.0,2017,99000.0,24.0,109.0,270.0,14.066666666666666,3.0,0,0.0,Ukjent,2026-03-03
450618042,Nissan Leaf,https://www.finn.no/mobility/item/450618042,Kopervik ∙ N-Auto,Kopervik,N-Auto,1,Rogaland,39900.0,2014,78000.0,40.0,109.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
450601264,Nissan Leaf,https://www.finn.no/mobility/item/450601264,Sandnes ∙ Hamre Auto AS,Sandnes,Hamre Auto AS,1,Rogaland,145000.0,2018,51547.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
450559507,Nissan Leaf,https://www.finn.no/mobility/item/450559507,Nedre Vats,Nedre Vats,,0,Rogaland,119532.0,2018,125202.0,110.0,150.0,270.0,23.4,2.0,0,0.0,Ukjent,2026-03-03
450570852,Nissan Leaf,https://www.finn.no/mobility/item/450570852,Åkrehamn ∙ Motorhead Auto AS,Åkrehamn,Motorhead Auto AS,1,Rogaland,109000.0,2018,124500.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
450446998,Nissan Leaf,https://www.finn.no/mobility/item/450446998,Avaldsnes ∙ UTVIK AUTOSALG AS,Avaldsnes,UTVIK AUTOSALG AS,1,Rogaland,119900.0,2018,136385.0,40.0,150.0,270.0,12.0,1.0,0,1.0,Ukjent,2026-03-03
450424607,Nissan Leaf,https://www.finn.no/mobility/item/450424607,Haugesund ∙ Kverneland Bil | Ford Haugesund,Haugesund,Kverneland Bil | Ford Haugesund,1,Rogaland,139800.0,2018,43000.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
450314537,Nissan Leaf,https://www.finn.no/mobility/item/450314537,Stavanger ∙ ELIASSEN BIL AS,Stavanger,ELIASSEN BIL AS,1,Rogaland,125000.0,2018,93000.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
450303489,Nissan Leaf,https://www.finn.no/mobility/item/450303489,Haugesund ∙ Bilsenteret Haugesund AS,Haugesund,Bilsenteret Haugesund AS,1,Rogaland,219000.0,2022,27000.0,40.0,150.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
450299328,Nissan Leaf,https://www.finn.no/mobility/item/450299328,Sola ∙ Bilpaviljongen AS,Sola,Bilpaviljongen AS,1,Rogaland,98000.0,2016,78000.0,24.0,109.0,270.0,22.933333333333334,2.0,0,1.0,Ukjent,2026-03-03
450293583,Nissan Leaf,https://www.finn.no/mobility/item/450293583,Figgjo ∙ Autosenter Sandnes AS,Figgjo,Autosenter Sandnes AS,1,Rogaland,169000.0,2020,43000.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
447059647,Nissan Leaf,https://www.finn.no/mobility/item/447059647,Stavanger,Stavanger,,0,Rogaland,19942.0,2012,158000.0,24.0,109.0,65.0,6.966666666666667,2.0,0,0.0,Ukjent,2026-03-03
449977915,Nissan Leaf,https://www.finn.no/mobility/item/449977915,Sandnes,Sandnes,,0,Rogaland,44532.0,2015,194500.0,24.0,109.0,270.0,21.2,1.0,0,0.0,Ukjent,2026-03-03
449832214,Nissan Leaf,https://www.finn.no/mobility/item/449832214,"Sandnes ∙ Motor Forum Stavanger, Forus",Sandnes,"Motor Forum Stavanger, Forus",1,Rogaland,149900.0,2021,141673.0,59.0,217.0,385.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
449337766,Nissan Leaf,https://www.finn.no/mobility/item/449337766,Sandnes ∙ Ålgårds Auto AS,Sandnes,Ålgårds Auto AS,1,Rogaland,25000.0,2012,87500.0,24.0,109.0,270.0,-1.4666666666666666,2.0,0,0.0,Ukjent,2026-03-03
447827971,Nissan Leaf,https://www.finn.no/mobility/item/447827971,Veavågen,Veavågen,,0,Rogaland,53732.0,2015,80000.0,24.0,109.0,166.0,11.233333333333333,2.0,0,0.0,Ukjent,2026-03-03
378945558,Nissan Leaf,https://www.finn.no/mobility/item/378945558,Hundvåg,Hundvåg,,0,Rogaland,135305.0,2019,88000.0,40.0,150.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
448705431,Nissan Leaf,https://www.finn.no/mobility/item/448705431,Sandnes ∙ BILTEKNIKK 1 AS,Sandnes,BILTEKNIKK 1 AS,1,Rogaland,129900.0,2019,70225.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
448696931,Nissan Leaf,https://www.finn.no/mobility/item/448696931,Stavanger ∙ Autoleverandøren AS,Stavanger,Autoleverandøren AS,1,Rogaland,25000.0,2011,116000.0,24.0,109.0,100.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
448640596,Nissan Leaf,https://www.finn.no/mobility/item/448640596,Egersund ∙ Holmane Bil AS,Egersund,Holmane Bil AS,1,Rogaland,69000.0,2015,62000.0,40.0,33.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
448188814,Nissan Leaf,https://www.finn.no/mobility/item/448188814,Sandnes ∙ Toyota Sørvest AS,Sandnes,Toyota Sørvest AS,1,Rogaland,189000.0,2021,95000.0,62.0,217.0,385.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
447392639,Nissan Leaf,https://www.finn.no/mobility/item/447392639,Haugesund ∙ Kverneland Bil | Volvo og MG Haugesund,Haugesund,Kverneland Bil | Volvo og MG Haugesund,1,Rogaland,189000.0,2022,30000.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
447199438,Nissan Leaf,https://www.finn.no/mobility/item/447199438,Haugesund ∙ Bilsenteret Haugesund AS,Haugesund,Bilsenteret Haugesund AS,1,Rogaland,229000.0,2023,32400.0,40.0,150.0,278.0,12.0,1.0,0,1.0,Ukjent,2026-03-03
446722351,Nissan Leaf,https://www.finn.no/mobility/item/446722351,Sandnes,Sandnes,,0,Rogaland,16942.0,2012,127000.0,40.0,109.0,93.0,2.933333333333333,2.0,0,0.0,Ukjent,2026-03-03
446405306,Nissan Leaf,https://www.finn.no/mobility/item/446405306,Stavanger ∙ UNIBIL AS avd. Stavanger,Stavanger,UNIBIL AS avd. Stavanger,1,Rogaland,229000.0,2023,12000.0,40.0,150.0,285.0,12.0,1.0,0,1.0,Ukjent,2026-03-03
446114158,Nissan Leaf,https://www.finn.no/mobility/item/446114158,Sandnes ∙ MACK AUTO AS,Sandnes,MACK AUTO AS,1,Rogaland,109000.0,2019,141500.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
446099261,Nissan Leaf,https://www.finn.no/mobility/item/446099261,Kopervik ∙ TVEITEN BIL AS,Kopervik,TVEITEN BIL AS,1,Rogaland,159000.0,2022,99600.0,40.0,150.0,270.0,12.0,1.0,0,1.0,Ukjent,2026-03-03
445800124,Nissan Leaf,https://www.finn.no/mobility/item/445800124,Stavanger ∙ Egeland Auto AS,Stavanger,Egeland Auto AS,1,Rogaland,149000.0,2018,69740.0,40.0,150.0,270.0,12.0,1.0,0,1.0,Ukjent,2026-03-03
445335868,Nissan Leaf,https://www.finn.no/mobility/item/445335868,Sandnes ∙ LOYAL AUTO AS,Sandnes,LOYAL AUTO AS,1,Rogaland,89000.0,2018,143000.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
444871462,Nissan Leaf,https://www.finn.no/mobility/item/444871462,Sandnes ∙ ROGALAND BIL AS,Sandnes,ROGALAND BIL AS,1,Rogaland,55000.0,2015,93700.0,24.0,33.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
444838818,Nissan Leaf,https://www.finn.no/mobility/item/444838818,Sandnes ∙ AUTOLAND ROGALAND AS,Sandnes,AUTOLAND ROGALAND AS,1,Rogaland,129000.0,2019,149000.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
444776659,Nissan Leaf,https://www.finn.no/mobility/item/444776659,Haugesund ∙ Bilsenteret Haugesund AS,Haugesund,Bilsenteret Haugesund AS,1,Rogaland,179000.0,2019,101300.0,62.0,218.0,385.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
444776577,Nissan Leaf,https://www.finn.no/mobility/item/444776577,Haugesund ∙ Bilsenteret Haugesund AS,Haugesund,Bilsenteret Haugesund AS,1,Rogaland,189000.0,2021,49907.0,40.0,150.0,275.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
